prediction,sample,delay
left_hand,27327,0.1274154999991879
left_hand,27327,0.2693472999962978
left_hand,27391,0.16085270000621676
left_hand,27455,0.08432019996689633
left_hand,27455,0.20932650001486763
left_hand,27519,0.11230529996100813
left_hand,27519,0.25348590000066906
left_hand,27583,0.16196120000677183
left_hand,27647,0.053560599975753576
left_hand,27647,0.1950710999662988
left_hand,27711,0.08181159995729104
left_hand,27711,0.22796839999500662
left_hand,27775,0.12526050000451505
left_hand,27775,0.2842778000049293
left_hand,27839,0.17438430001493543
right_hand,27903,0.08114659995771945
right_hand,27903,0.22047150001162663
right_hand,27967,0.11285350000252947
right_hand,27967,0.26993529999163
right_hand,28031,0.17810689995530993
right_hand,28095,0.04755690001184121
right_hand,28095,0.20530390000203624
right_hand,28159,0.09558339999057353
right_hand,28159,0.27255429996876046
right_hand,28223,0.13019709999207407
right_hand,28223,0.2877297999802977
right_hand,28287,0.17325599998002872
right_hand,28351,0.09923280001385137
right_hand,28351,0.23579920001793653
right_hand,28415,0.11425880005117506
right_hand,28415,0.269928100053221
right_hand,28479,0.19373940001241863
right_hand,28543,0.049155899963807315
right_hand,28543,0.20648299995809793
right_hand,28607,0.09917119995225221
right_hand,28607,0.27128929999889806
right_hand,28671,0.15367519995197654
right_hand,28671,0.3040693999500945
right_hand,28735,0.19313660002080724
right_hand,28799,0.09858160000294447
right_hand,28799,0.23604109999723732
right_hand,28863,0.14288160001160577
right_hand,28863,0.2837173000443727
right_hand,28927,0.20129090000409633
right_hand,28991,0.08047599997371435
right_hand,28991,0.22118090000003576
right_hand,29055,0.11346630001207814
right_hand,29055,0.254918800026644
right_hand,29119,0.16244869999354705
right_hand,29183,0.050565099983941764
right_hand,29183,0.20310879999306053
right_hand,29247,0.11521000001812354
right_hand,29247,0.23803380003664643
right_hand,29311,0.14420839998638257
right_hand,29311,0.299375600006897
right_hand,29375,0.17617839999729767
right_hand,29439,0.08394449995830655
right_hand,29439,0.22571219998644665
right_hand,29503,0.11059549998026341
right_hand,29503,0.2889904999756254
right_hand,29567,0.15523519995622337
right_hand,29631,0.06599849998019636
right_hand,29631,0.20748829998774454
left_hand,29695,0.11296269996091723
left_hand,29695,0.25333519995911047
left_hand,29759,0.14673450001282617
left_hand,29759,0.30512640002416447
left_hand,29823,0.17780230002244934
left_hand,29887,0.0838715999852866
left_hand,29887,0.23987099999794737
left_hand,29951,0.12809549999656156
left_hand,29951,0.303137400012929
left_hand,30015,0.16053930000634864
left_hand,30079,0.06394690001616254
left_hand,30079,0.20761380001204088
left_hand,30143,0.12917420000303537
left_hand,30143,0.2677661000052467
left_hand,30207,0.1427178000449203
left_hand,30271,0.05144010001095012
left_hand,30271,0.22063250001519918
left_hand,30335,0.09532259998377413
left_hand,30335,0.23540330003015697
left_hand,30399,0.12516479997429997
left_hand,30399,0.3021798999980092
left_hand,30463,0.17519909999100491
left_hand,30527,0.08185109996702522
left_hand,30527,0.22267499996814877
left_hand,30591,0.13205900002503768
left_hand,30591,0.26960080000571907
left_hand,30655,0.1673339999979362
left_hand,30719,0.05843179998919368
left_hand,30719,0.19599809998180717
left_hand,30783,0.09791059995768592
left_hand,30783,0.24079479998908937
left_hand,30847,0.14639599999645725
left_hand,30911,0.0651994000072591
left_hand,30911,0.2058481000130996
right_hand,30975,0.0835102999699302
right_hand,30975,0.22394379996694624
left_hand,31039,0.1425914000137709
left_hand,31039,0.2694952999590896
left_hand,31103,0.17696030001388863
left_hand,31167,0.06666680000489578
left_hand,31167,0.23522349999984726
left_hand,31231,0.11660589999519289
left_hand,31231,0.2559080999926664
left_hand,31295,0.16182919999118894
left_hand,31295,0.3143003999721259
