prediction,sample,delay
left_hand,30719,0.18251909999980853
left_hand,30783,0.0873727999996845
left_hand,30783,0.2355840000000171
left_hand,30847,0.13411189999987982
left_hand,30847,0.2996683999999732
left_hand,30911,0.1715392999994947
left_hand,30975,0.09404489999997168
left_hand,30975,0.2281810000004043
left_hand,31039,0.10978069999964646
left_hand,31039,0.25620809999963967
right_hand,31103,0.1455868000002738
left_hand,31167,0.03880490000028658
left_hand,31167,0.19823929999984102
left_hand,31231,0.10045219999938126
left_hand,31231,0.2386743999995815
left_hand,31295,0.13354379999964294
left_hand,31295,0.2825513999996474
right_hand,31359,0.17924800000037067
right_hand,31423,0.07358370000019931
right_hand,31423,0.23660879999988538
left_hand,31487,0.1279562999998234
right_hand,31487,0.27631339999970805
right_hand,31551,0.15695510000023205
left_hand,31615,0.06296020000081626
left_hand,31615,0.21770920000017213
left_hand,31679,0.09798880000016652
left_hand,31679,0.24706140000034793
right_hand,31743,0.2244511999997485
left_hand,31807,0.044926399999894784
left_hand,31807,0.1942736999999397
right_hand,31871,0.09935390000009647
left_hand,31871,0.2260041999998066
left_hand,31935,0.15099170000030426
left_hand,31935,0.27610400000048685
left_hand,31999,0.17524859999957698
left_hand,32063,0.07006619999992836
left_hand,32063,0.21009219999996276
left_hand,32127,0.11025179999978718
left_hand,32127,0.2726729999994859
left_hand,32191,0.1490897000003315
left_hand,32255,0.05899260000023787
left_hand,32255,0.18474430000060238
left_hand,32319,0.08444689999942057
right_hand,32319,0.23834189999979571
left_hand,32383,0.13473460000022897
left_hand,32383,0.27187140000023646
left_hand,32447,0.18071520000012242
right_hand,32511,0.07767359999979817
left_hand,32511,0.23341419999997015
right_hand,32575,0.11995759999990696
right_hand,32575,0.2782338000006348
right_hand,32639,0.16593860000011773
right_hand,32703,0.06958369999938441
right_hand,32703,0.20163599999978032
right_hand,32767,0.10307310000007419
right_hand,32767,0.24791719999939232
right_hand,32831,0.13111230000049545
right_hand,32895,0.043061800000032235
right_hand,32895,0.1925522000001365
left_hand,32959,0.07668480000029376
right_hand,32959,0.22358650000023772
right_hand,33023,0.11562549999962357
right_hand,33023,0.2745420000001104
right_hand,33087,0.1584141000003001
right_hand,33151,0.05165510000006179
right_hand,33151,0.20824410000022908
right_hand,33215,0.09614229999988311
right_hand,33215,0.25088700000014796
right_hand,33279,0.12911850000000413
right_hand,33343,0.03296429999954853
right_hand,33343,0.18743159999939962
right_hand,33407,0.0819415999994817
right_hand,33407,0.23797599999943486
left_hand,33471,0.12976030000027095
right_hand,33471,0.27161599999999453
left_hand,33535,0.17593529999976454
left_hand,33599,0.06258770000022196
left_hand,33599,0.21920200000022305
left_hand,33663,0.09371180000016466
left_hand,33663,0.25253220000013243
left_hand,33727,0.15693180000016582
left_hand,33791,0.03167440000015631
left_hand,33791,0.1872255000007499
left_hand,33855,0.0972713000001022
left_hand,33855,0.23490969999966183
left_hand,33919,0.12481190000016795
left_hand,33919,0.26738449999993463
left_hand,33983,0.17122870000002877
left_hand,34047,0.07872679999945831
left_hand,34047,0.21889069999997446
left_hand,34111,0.10850849999951606
left_hand,34111,0.25048679999963497
left_hand,34175,0.15688330000011774
left_hand,34239,0.06320800000048621
right_hand,34239,0.20481930000005377
left_hand,34303,0.09502019999945333
right_hand,34303,0.23672959999930754
right_hand,34367,0.14261379999970814
right_hand,34367,0.28210499999931926
right_hand,34431,0.17549090000011347
right_hand,34495,0.06481350000012753
right_hand,34495,0.22153179999986605
right_hand,34559,0.1333381999993435
right_hand,34559,0.2688250999999582
