sample,prediction,p_left_raw,p_right_raw,name ,integrator,threshold
22783,left_hand,0.9680711030960083,0.03192891553044319,IntegradorFuga,-4.509837180376053,1.0
22847,left_hand,0.9748623967170715,0.0251376423984766,IntegradorFuga,-4.638621902093291,1.0
22911,left_hand,0.9784520268440247,0.021547948941588402,IntegradorFuga,-4.672539860010147,1.0
22975,left_hand,0.9870721697807312,0.012927858158946037,IntegradorFuga,-4.734820628538728,1.0
23039,left_hand,0.982163667678833,0.017836304381489754,IntegradorFuga,-4.781242694705725,1.0
23103,left_hand,0.9804259538650513,0.01957407034933567,IntegradorFuga,-4.805952390655875,1.0
23167,left_hand,0.9902837872505188,0.00971619039773941,IntegradorFuga,-4.83679523319006,1.0
23231,left_hand,0.9952672719955444,0.004732754081487656,IntegradorFuga,-4.87042567320168,1.0
23295,left_hand,0.9952594637870789,0.004740540403872728,IntegradorFuga,-4.886800284963101,1.0
23359,left_hand,0.9937105178833008,0.006289454642683268,IntegradorFuga,-4.909893984906375,1.0
23423,left_hand,0.9916531443595886,0.00834681373089552,IntegradorFuga,-4.932348432019353,1.0
23487,left_hand,0.9938166737556458,0.00618326012045145,IntegradorFuga,-4.939414248801768,1.0
23551,left_hand,0.9910534024238586,0.008946601301431656,IntegradorFuga,-4.930986532010138,1.0
23615,left_hand,0.991497814655304,0.008502164855599403,IntegradorFuga,-4.9234632584266365,1.0
23679,left_hand,0.9783350825309753,0.021664954721927643,IntegradorFuga,-4.892712322995067,1.0
23743,left_hand,0.9802911281585693,0.019708890467882156,IntegradorFuga,-4.869988230057061,1.0
23807,left_hand,0.9752092957496643,0.024790748953819275,IntegradorFuga,-4.8327733632177114,1.0
23871,left_hand,0.9733399748802185,0.026660054922103882,IntegradorFuga,-4.797346482053399,1.0
23935,left_hand,0.974100649356842,0.025899307802319527,IntegradorFuga,-4.762552173808217,1.0
23999,left_hand,0.9760128855705261,0.023987093940377235,IntegradorFuga,-4.757907837629318,1.0
24063,left_hand,0.96893310546875,0.031066864728927612,IntegradorFuga,-4.7351918406784534,1.0
24127,left_hand,0.9674211144447327,0.032578952610492706,IntegradorFuga,-4.719615455716848,1.0
24191,left_hand,0.9544379115104675,0.04556206986308098,IntegradorFuga,-4.68181137740612,1.0
24255,left_hand,0.9376533627510071,0.06234658509492874,IntegradorFuga,-4.608916813507676,1.0
24319,left_hand,0.9266029596328735,0.07339700311422348,IntegradorFuga,-4.510096978396177,1.0
24383,left_hand,0.9066295623779297,0.09337042272090912,IntegradorFuga,-4.3854898773133755,1.0
24447,left_hand,0.8888676762580872,0.11113227903842926,IntegradorFuga,-4.228383112698793,1.0
24511,left_hand,0.8238179683685303,0.17618206143379211,IntegradorFuga,-3.967143177986145,1.0
24575,left_hand,0.8976739048957825,0.1023261770606041,IntegradorFuga,-3.887184128165245,1.0
24639,left_hand,0.9090108275413513,0.09098915010690689,IntegradorFuga,-3.8519998490810394,1.0
24703,left_hand,0.8546858429908752,0.14531418681144714,IntegradorFuga,-3.748112365603447,1.0
24767,left_hand,0.849139392375946,0.15086062252521515,IntegradorFuga,-3.66865573823452,1.0
24831,left_hand,0.8999602794647217,0.1000397726893425,IntegradorFuga,-3.820940338075161,1.0
24895,left_hand,0.8021290898323059,0.1978708952665329,IntegradorFuga,-3.6298508048057556,1.0
24959,left_hand,0.7798274159431458,0.22017258405685425,IntegradorFuga,-3.3714839592576027,1.0
25023,left_hand,0.7093732357025146,0.29062676429748535,IntegradorFuga,-3.080858774483204,1.0
25087,left_hand,0.809741735458374,0.1902582347393036,IntegradorFuga,-3.0020635053515434,1.0
25151,left_hand,0.8851044774055481,0.11489555239677429,IntegradorFuga,-2.972351923584938,1.0
25215,left_hand,0.9073472619056702,0.09265269339084625,IntegradorFuga,-3.182788297533989,1.0
25279,left_hand,0.9604035019874573,0.03959651291370392,IntegradorFuga,-3.543940454721451,1.0
25343,left_hand,0.954838752746582,0.04516126960515976,IntegradorFuga,-4.034871466457844,1.0
25407,left_hand,0.955897331237793,0.044102638959884644,IntegradorFuga,-4.327182658016682,1.0
25471,left_hand,0.9620575904846191,0.03794240206480026,IntegradorFuga,-4.481088921427727,1.0
25535,left_hand,0.9705479741096497,0.029452094808220863,IntegradorFuga,-4.607490232214332,1.0
25599,left_hand,0.9680242538452148,0.031975772231817245,IntegradorFuga,-4.622731724753976,1.0
25663,left_hand,0.9613193273544312,0.03868062421679497,IntegradorFuga,-4.63569294475019,1.0
25727,left_hand,0.9223005771636963,0.07769940793514252,IntegradorFuga,-4.568499421700835,1.0
25791,left_hand,0.9153568744659424,0.08464306592941284,IntegradorFuga,-4.475098041817546,1.0
25855,left_hand,0.9323365688323975,0.06766337156295776,IntegradorFuga,-4.398675359785557,1.0
25919,left_hand,0.9257880449295044,0.07421200722455978,IntegradorFuga,-4.314202915877104,1.0
25983,left_hand,0.9310433268547058,0.06895670294761658,IntegradorFuga,-4.253650836646557,1.0
26047,left_hand,0.8881937265396118,0.11180621385574341,IntegradorFuga,-4.1854371801018715,1.0
26111,left_hand,0.8889361619949341,0.11106378585100174,IntegradorFuga,-4.132595747709274,1.0
26175,left_hand,0.8492200374603271,0.15077994763851166,IntegradorFuga,-3.96636264026165,1.0
26239,left_hand,0.8613595962524414,0.1386403739452362,IntegradorFuga,-3.8375058248639107,1.0
26303,left_hand,0.8728498220443726,0.12715017795562744,IntegradorFuga,-3.7211188450455666,1.0
26367,left_hand,0.8804251551628113,0.11957485973834991,IntegradorFuga,-3.7055816277861595,1.0
26431,left_hand,0.9145401120185852,0.08545992523431778,IntegradorFuga,-3.7567894384264946,1.0
26495,left_hand,0.9423639178276062,0.05763610452413559,IntegradorFuga,-3.9430771619081497,1.0
26559,left_hand,0.9677969813346863,0.032203011214733124,IntegradorFuga,-4.155951909720898,1.0
26623,left_hand,0.9857010841369629,0.014298941940069199,IntegradorFuga,-4.381654407829046,1.0
26687,left_hand,0.9873535633087158,0.012646449729800224,IntegradorFuga,-4.5955112259835005,1.0
26751,left_hand,0.9873532056808472,0.012646825052797794,IntegradorFuga,-4.741137419827282,1.0
26815,left_hand,0.9862667322158813,0.01373326312750578,IntegradorFuga,-4.828943075612187,1.0
26879,left_hand,0.9881845712661743,0.011815409176051617,IntegradorFuga,-4.869718267582357,1.0
26943,left_hand,0.9899781942367554,0.01002182811498642,IntegradorFuga,-4.878272491507232,1.0
27007,left_hand,0.9933719635009766,0.006628020200878382,IntegradorFuga,-4.890309321228415,1.0
27071,left_hand,0.9928877949714661,0.007112216204404831,IntegradorFuga,-4.901378519367427,1.0
27135,left_hand,0.9928434491157532,0.007156579289585352,IntegradorFuga,-4.914531920105219,1.0
27199,left_hand,0.9926556348800659,0.007344404235482216,IntegradorFuga,-4.92347398865968,1.0
27263,left_hand,0.992887556552887,0.007112452294677496,IntegradorFuga,-4.92929272679612,1.0
27327,left_hand,0.9910270571708679,0.008972954005002975,IntegradorFuga,-4.924602886661887,1.0
27391,left_hand,0.9869179129600525,0.013082102872431278,IntegradorFuga,-4.912663117982447,1.0
27455,left_hand,0.9806309938430786,0.01936900056898594,IntegradorFuga,-4.888238241430372,1.0
27519,left_hand,0.9631173610687256,0.03688265383243561,IntegradorFuga,-4.829161718022078,1.0
27583,left_hand,0.8693230748176575,0.13067695498466492,IntegradorFuga,-4.582032733596861,1.0
27647,left_hand,0.8004440665245056,0.1995559185743332,IntegradorFuga,-4.200866778381169,1.0
27711,left_hand,0.7698348164558411,0.2301652580499649,IntegradorFuga,-3.766700526699424,1.0
27775,left_hand,0.7186647653579712,0.2813352644443512,IntegradorFuga,-3.242768034338951,1.0
27839,left_hand,0.5075682401657104,0.49243175983428955,IntegradorFuga,-2.331669807434082,1.0
27903,,0.1720009446144104,0.8279990553855896,IntegradorFuga,-0.9370255768299103,1.0
27967,,0.08101392537355423,0.9189860820770264,IntegradorFuga,-0.3351908490061759,1.0
28031,right_hand,0.054288722574710846,0.9457112550735474,IntegradorFuga,1.6977359697222711,1.0
28095,right_hand,0.07334981113672256,0.9266501665115356,IntegradorFuga,3.22355667501688,1.0
28159,right_hand,0.03425070270895958,0.9657492637634277,IntegradorFuga,4.170191716402769,1.0
28223,right_hand,0.025653693825006485,0.9743462800979614,IntegradorFuga,4.462886191904545,1.0
28287,right_hand,0.02939894236624241,0.9706010818481445,IntegradorFuga,4.566116174682975,1.0
28351,right_hand,0.04486370459198952,0.9551362991333008,IntegradorFuga,4.58496623672545,1.0
28415,right_hand,0.052826449275016785,0.9471734762191772,IntegradorFuga,4.626012908294797,1.0
28479,right_hand,0.06770894676446915,0.9322910904884338,IntegradorFuga,4.5590964909642935,1.0
28543,right_hand,0.11526288837194443,0.8847370743751526,IntegradorFuga,4.379878090694547,1.0
28607,right_hand,0.17356202006340027,0.8264379501342773,IntegradorFuga,4.091551881283522,1.0
28671,right_hand,0.17234167456626892,0.8276582956314087,IntegradorFuga,3.83659590780735,1.0
28735,right_hand,0.38906553387641907,0.6109344959259033,IntegradorFuga,3.164117842912674,1.0
28799,right_hand,0.2689659297466278,0.7310341000556946,IntegradorFuga,2.761603869497776,1.0
28863,right_hand,0.28313639760017395,0.7168635725975037,IntegradorFuga,2.4258568584918976,1.0
28927,right_hand,0.3340766429901123,0.6659232974052429,IntegradorFuga,2.104827582836151,1.0
28991,right_hand,0.30611369013786316,0.6938862800598145,IntegradorFuga,1.8372835516929626,1.0
29055,right_hand,0.33720117807388306,0.6627987623214722,IntegradorFuga,1.9410121738910675,1.0
29119,right_hand,0.389994353055954,0.6100056171417236,IntegradorFuga,1.6989552676677704,1.0
29183,right_hand,0.4143465459346771,0.5856534838676453,IntegradorFuga,1.4365350306034088,1.0
29247,right_hand,0.3093567490577698,0.6906432509422302,IntegradorFuga,1.4859748780727386,1.0
29311,right_hand,0.2981009781360626,0.7018990516662598,IntegradorFuga,1.5020003616809845,1.0
29375,right_hand,0.24583125114440918,0.754168689250946,IntegradorFuga,1.6847402155399323,1.0
29439,right_hand,0.21635635197162628,0.7836437225341797,IntegradorFuga,2.032016322016716,1.0
29503,right_hand,0.22949883341789246,0.7705011367797852,IntegradorFuga,2.4017116874456406,1.0
29567,right_hand,0.2271883636713028,0.7728115916252136,IntegradorFuga,2.566048413515091,1.0
29631,right_hand,0.19140781462192535,0.8085922002792358,IntegradorFuga,2.7794347256422043,1.0
29695,right_hand,0.7249934077262878,0.27500656247138977,IntegradorFuga,1.8211104422807693,1.0
29759,,0.7843072414398193,0.21569275856018066,IntegradorFuga,0.6852085888385773,1.0
29823,,0.8492456078529358,0.15075436234474182,IntegradorFuga,0.030923628807067782,1.0
29887,left_hand,0.9248189330101013,0.07518110424280167,IntegradorFuga,-1.9495460167527199,1.0
29951,left_hand,0.9500818252563477,0.04991815984249115,IntegradorFuga,-3.466894067823887,1.0
30015,left_hand,0.9758477807044983,0.024152174592018127,IntegradorFuga,-3.968602828681469,1.0
30079,left_hand,0.9836770296096802,0.01632295362651348,IntegradorFuga,-4.367342421784997,1.0
30143,left_hand,0.9751928448677063,0.02480718120932579,IntegradorFuga,-4.6192368399351835,1.0
30207,left_hand,0.970155656337738,0.029844405129551888,IntegradorFuga,-4.70991026237607,1.0
30271,left_hand,0.9285192489624023,0.07148072868585587,IntegradorFuga,-4.66678511723876,1.0
30335,left_hand,0.9437641501426697,0.05623583868145943,IntegradorFuga,-4.60261782258749,1.0
30399,left_hand,0.9248359799385071,0.07516402006149292,IntegradorFuga,-4.4849357064813375,1.0
30463,left_hand,0.909423828125,0.09057620912790298,IntegradorFuga,-4.353397661820054,1.0
30527,left_hand,0.8850182294845581,0.1149817407131195,IntegradorFuga,-4.1831228993833065,1.0
30591,left_hand,0.8526909351348877,0.14730903506278992,IntegradorFuga,-4.031466279178858,1.0
30655,left_hand,0.8254655003547668,0.17453452944755554,IntegradorFuga,-3.794868938624859,1.0
30719,left_hand,0.903883159160614,0.0961168110370636,IntegradorFuga,-3.752963326871395,1.0
30783,left_hand,0.8490209579467773,0.15097901225090027,IntegradorFuga,-3.632157653570175,1.0
30847,left_hand,0.8027462959289551,0.19725371897220612,IntegradorFuga,-3.4676137417554855,1.0
30911,left_hand,0.5224298238754272,0.477570116519928,IntegradorFuga,-2.807091549038887,1.0
30975,left_hand,0.3342079818248749,0.6657920479774475,IntegradorFuga,-1.824576511979103,1.0
31039,left_hand,0.5474523901939392,0.4525476098060608,IntegradorFuga,-1.111714944243431,1.0
31103,left_hand,0.8363872766494751,0.16361278295516968,IntegradorFuga,-1.0864474922418594,1.0
31167,left_hand,0.8896066546440125,0.11039334535598755,IntegradorFuga,-1.2601682245731354,1.0
31231,left_hand,0.9195181727409363,0.08048184216022491,IntegradorFuga,-2.0543448477983475,1.0
31295,left_hand,0.9607219696044922,0.03927809000015259,IntegradorFuga,-3.3073727935552597,1.0
31359,left_hand,0.9334900975227356,0.0665099248290062,IntegradorFuga,-4.079448185861111,1.0
31423,left_hand,0.9602300524711609,0.039770014584064484,IntegradorFuga,-4.327133730053902,1.0
31487,left_hand,0.9799013137817383,0.020098676905035973,IntegradorFuga,-4.507723057642579,1.0
31551,left_hand,0.9844211339950562,0.015578856691718102,IntegradorFuga,-4.637529004365206,1.0
31615,left_hand,0.972162127494812,0.02783789113163948,IntegradorFuga,-4.660409361124039,1.0
31679,left_hand,0.9673644304275513,0.03263555094599724,IntegradorFuga,-4.728158067911863,1.0
31743,left_hand,0.9638796448707581,0.03612038120627403,IntegradorFuga,-4.735457293689251,1.0
31807,left_hand,0.9785272479057312,0.021472787484526634,IntegradorFuga,-4.732709117233753,1.0
31871,left_hand,0.9821150302886963,0.01788495108485222,IntegradorFuga,-4.728096919134259,1.0
31935,left_hand,0.9798035621643066,0.02019638754427433,IntegradorFuga,-4.743379857391119,1.0
31999,left_hand,0.9848284125328064,0.015171590261161327,IntegradorFuga,-4.77830780018121,1.0
32063,left_hand,0.9843763113021851,0.015623703598976135,IntegradorFuga,-4.819301144219935,1.0
32127,left_hand,0.9818912148475647,0.018108783289790154,IntegradorFuga,-4.826029115356505,1.0
32191,left_hand,0.9835357666015625,0.0164642296731472,IntegradorFuga,-4.828870573081076,1.0
32255,left_hand,0.9849427938461304,0.015057232230901718,IntegradorFuga,-4.8391489600762725,1.0
32319,left_hand,0.9869658946990967,0.013034125789999962,IntegradorFuga,-4.843423906713724,1.0
32383,left_hand,0.9860388040542603,0.013961177319288254,IntegradorFuga,-4.846748925745487,1.0
32447,left_hand,0.9846582412719727,0.015341740101575851,IntegradorFuga,-4.8522829953581095,1.0
32511,left_hand,0.9862902760505676,0.013709749095141888,IntegradorFuga,-4.85779198538512,1.0
32575,left_hand,0.9869300127029419,0.013069961220026016,IntegradorFuga,-4.861766475252807,1.0
32639,left_hand,0.9838618636131287,0.016138125211000443,IntegradorFuga,-4.855558444745839,1.0
32703,left_hand,0.9841189384460449,0.015881139785051346,IntegradorFuga,-4.85171861667186,1.0
32767,left_hand,0.9862040281295776,0.013795960694551468,IntegradorFuga,-4.85481018293649,1.0
32831,left_hand,0.9838436245918274,0.01615632139146328,IntegradorFuga,-4.849916959181428,1.0
32895,left_hand,0.9787476062774658,0.02125238999724388,IntegradorFuga,-4.833552123978734,1.0
32959,left_hand,0.9762553572654724,0.023744598031044006,IntegradorFuga,-4.818339144811034,1.0
33023,left_hand,0.978934109210968,0.021065834909677505,IntegradorFuga,-4.807969620451331,1.0
33087,left_hand,0.9707925915718079,0.029207400977611542,IntegradorFuga,-4.777146743610501,1.0
33151,left_hand,0.9667254090309143,0.03327455371618271,IntegradorFuga,-4.742910295724869,1.0
33215,left_hand,0.9545468091964722,0.045453187078237534,IntegradorFuga,-4.6945087015628815,1.0
33279,left_hand,0.9599031209945679,0.04009680822491646,IntegradorFuga,-4.6618042550981045,1.0
33343,left_hand,0.9695489406585693,0.030451059341430664,IntegradorFuga,-4.643033862113953,1.0
33407,left_hand,0.9640876650810242,0.03591233119368553,IntegradorFuga,-4.629624005407095,1.0
33471,left_hand,0.9587625861167908,0.04123742878437042,IntegradorFuga,-4.613698307424784,1.0
33535,left_hand,0.9702891707420349,0.02971080131828785,IntegradorFuga,-4.645183054730296,1.0
33599,left_hand,0.9730036854743958,0.026996321976184845,IntegradorFuga,-4.671384105458856,1.0
33663,left_hand,0.9642865061759949,0.03571352735161781,IntegradorFuga,-4.660859202966094,1.0
33727,left_hand,0.9627834558486938,0.03721659630537033,IntegradorFuga,-4.658250728622079,1.0
33791,left_hand,0.964379072189331,0.03562089428305626,IntegradorFuga,-4.669483749195933,1.0
33855,left_hand,0.9752794504165649,0.024720463901758194,IntegradorFuga,-4.679464366286993,1.0
33919,left_hand,0.9846956133842468,0.01530442200601101,IntegradorFuga,-4.702848194167018,1.0
33983,left_hand,0.9879384636878967,0.012061526998877525,IntegradorFuga,-4.75015215203166,1.0
34047,left_hand,0.9910457730293274,0.00895419716835022,IntegradorFuga,-4.806676868349314,1.0
34111,left_hand,0.9914284348487854,0.00857159961014986,IntegradorFuga,-4.8607755256816745,1.0
34175,left_hand,0.9931163191795349,0.0068837315775454044,IntegradorFuga,-4.896449126768857,1.0
34239,left_hand,0.9948350191116333,0.005165010690689087,IntegradorFuga,-4.916727943811566,1.0
34303,left_hand,0.993462085723877,0.00653787050396204,IntegradorFuga,-4.927775222342461,1.0
34367,left_hand,0.9922460913658142,0.007753877900540829,IntegradorFuga,-4.9301758599467576,1.0
34431,left_hand,0.9927090406417847,0.00729093374684453,IntegradorFuga,-4.932737131603062,1.0
34495,left_hand,0.9917172789573669,0.0082827964797616,IntegradorFuga,-4.929939026478678,1.0
34559,left_hand,0.9921219348907471,0.007878130301833153,IntegradorFuga,-4.924512822646648,1.0
34623,left_hand,0.9925960898399353,0.007403992582112551,IntegradorFuga,-4.9227807046845555,1.0
34687,left_hand,0.992798924446106,0.0072010899893939495,IntegradorFuga,-4.923886325675994,1.0
34751,left_hand,0.99058598279953,0.00941406562924385,IntegradorFuga,-4.91964013595134,1.0
34815,left_hand,0.9776895046234131,0.022310469299554825,IntegradorFuga,-4.891584688797593,1.0
34879,left_hand,0.9821516275405884,0.017848405987024307,IntegradorFuga,-4.871644105762243,1.0
34943,left_hand,0.974053144454956,0.02594689466059208,IntegradorFuga,-4.8345582582987845,1.0
35007,left_hand,0.9186732172966003,0.08132677525281906,IntegradorFuga,-4.686306865885854,1.0
35071,left_hand,0.7349755167961121,0.26502442359924316,IntegradorFuga,-4.1750860419124365,1.0
35135,left_hand,0.24908989667892456,0.7509101629257202,IntegradorFuga,-2.7178867403417826,1.0
35199,,0.05289841443300247,0.9471016526222229,IntegradorFuga,-0.8593802805989981,1.0
35263,,0.056685689836740494,0.943314254283905,IntegradorFuga,0.21597425304353246,1.0
35327,right_hand,0.03737146407365799,0.9626285433769226,IntegradorFuga,2.8539323080331087,1.0
35391,right_hand,0.03740474954247475,0.9625952839851379,IntegradorFuga,4.133099682629108,1.0
35455,right_hand,0.028895074501633644,0.9711049199104309,IntegradorFuga,4.57348926179111,1.0
35519,right_hand,0.020269067957997322,0.9797309041023254,IntegradorFuga,4.638747859746218,1.0
35583,right_hand,0.026800518855452538,0.9731994867324829,IntegradorFuga,4.698518263176084,1.0
35647,right_hand,0.019000092521309853,0.9809999465942383,IntegradorFuga,4.735261037945747,1.0
35711,right_hand,0.017200632020831108,0.9827993512153625,IntegradorFuga,4.775669222697616,1.0
35775,right_hand,0.023752449080348015,0.9762475490570068,IntegradorFuga,4.785954477265477,1.0
35839,right_hand,0.043841566890478134,0.9561583995819092,IntegradorFuga,4.73880947381258,1.0
35903,right_hand,0.0778355672955513,0.9221644401550293,IntegradorFuga,4.636739378795028,1.0
35967,right_hand,0.10742165893316269,0.8925783038139343,IntegradorFuga,4.459896169602871,1.0
36031,right_hand,0.17942269146442413,0.8205772638320923,IntegradorFuga,4.135452022776008,1.0
36095,right_hand,0.3250548541545868,0.6749451160430908,IntegradorFuga,3.532847184687853,1.0
36159,right_hand,0.3985074460506439,0.6014925837516785,IntegradorFuga,2.8235154896974564,1.0
36223,right_hand,0.33649101853370667,0.6635090112686157,IntegradorFuga,2.3062046095728874,1.0
36287,right_hand,0.3291855454444885,0.6708144545555115,IntegradorFuga,1.8626768738031387,1.0
36351,right_hand,0.3751561641693115,0.6248438358306885,IntegradorFuga,1.4712099730968475,1.0
36415,right_hand,0.3864344656467438,0.6135655641555786,IntegradorFuga,1.3484508097171783,1.0
36479,right_hand,0.4187001883983612,0.5812998414039612,IntegradorFuga,1.3080653250217438,1.0
36543,,0.666513979434967,0.33348602056503296,IntegradorFuga,0.6480193734169006,1.0
36607,,0.9288424849510193,0.07115745544433594,IntegradorFuga,-0.003275191783905118,1.0
36671,left_hand,0.9324260354042053,0.06757403165102005,IntegradorFuga,-1.665834240615368,1.0
36735,left_hand,0.9215132594108582,0.07848672568798065,IntegradorFuga,-2.7359918728470802,1.0
36799,left_hand,0.9096248149871826,0.09037522971630096,IntegradorFuga,-3.717841111123562,1.0
36863,left_hand,0.8945077657699585,0.10549227148294449,IntegradorFuga,-4.173828646540642,1.0
36927,left_hand,0.8626338839530945,0.13736611604690552,IntegradorFuga,-4.041411384940147,1.0
36991,left_hand,0.8146629333496094,0.18533705174922943,IntegradorFuga,-3.805885262787342,1.0
37055,left_hand,0.8285133838653564,0.17148655652999878,IntegradorFuga,-3.6198855563998222,1.0
37119,left_hand,0.8811212182044983,0.1188787892460823,IntegradorFuga,-3.5628784000873566,1.0
37183,left_hand,0.9100843667984009,0.0899156853556633,IntegradorFuga,-3.59403158724308,1.0
37247,left_hand,0.8792573809623718,0.12074263393878937,IntegradorFuga,-3.6272785663604736,1.0
37311,left_hand,0.8773042559623718,0.12269575148820877,IntegradorFuga,-3.7525611892342567,1.0
37375,left_hand,0.8189107179641724,0.18108923733234406,IntegradorFuga,-3.7333558425307274,1.0
37439,left_hand,0.8206600546836853,0.1793399453163147,IntegradorFuga,-3.612433522939682,1.0
37503,left_hand,0.4515068829059601,0.5484931468963623,IntegradorFuga,-2.695278577506542,1.0
37567,left_hand,0.12442807108163834,0.8755719661712646,IntegradorFuga,-1.1856199353933334,1.0
37631,,0.07027249783277512,0.9297275543212891,IntegradorFuga,0.42844362556934357,1.0
37695,right_hand,0.06656255573034286,0.9334374070167542,IntegradorFuga,2.2615835830569266,1.0
37759,right_hand,0.04715738818049431,0.9528425931930542,IntegradorFuga,3.4801452718675137,1.0
37823,right_hand,0.10428929328918457,0.8957107663154602,IntegradorFuga,4.174580480903387,1.0
37887,right_hand,0.18246960639953613,0.8175303936004639,IntegradorFuga,4.0584973730146885,1.0
37951,right_hand,0.2020493745803833,0.7979506850242615,IntegradorFuga,3.7949436269700527,1.0
38015,right_hand,0.10210549831390381,0.8978945016860962,IntegradorFuga,3.723857779055834,1.0
38079,right_hand,0.15122447907924652,0.8487755060195923,IntegradorFuga,3.5157236009836197,1.0
38143,right_hand,0.2307378649711609,0.7692621350288391,IntegradorFuga,3.2628263980150223,1.0
38207,right_hand,0.2375263124704361,0.7624736428260803,IntegradorFuga,3.1527129411697388,1.0
38271,right_hand,0.24021315574645996,0.7597869038581848,IntegradorFuga,3.0763853788375854,1.0
38335,right_hand,0.16779805719852448,0.8322019577026367,IntegradorFuga,2.9450002759695053,1.0
38399,right_hand,0.13261914253234863,0.8673809170722961,IntegradorFuga,2.982211023569107,1.0
38463,right_hand,0.11220338195562363,0.8877965807914734,IntegradorFuga,3.2192799523472786,1.0
38527,right_hand,0.16780947148799896,0.8321905136108398,IntegradorFuga,3.3587136641144753,1.0
38591,right_hand,0.2572106420993805,0.7427893280982971,IntegradorFuga,3.324718602001667,1.0
38655,right_hand,0.5962551236152649,0.4037448763847351,IntegradorFuga,2.467804454267025,1.0
38719,right_hand,0.6137655973434448,0.3862343728542328,IntegradorFuga,1.5055114552378654,1.0
38783,,0.652107834815979,0.3478921353816986,IntegradorFuga,0.4257025569677353,1.0
38847,,0.5066121816635132,0.49338778853416443,IntegradorFuga,0.07379967868328097,1.0
38911,,0.6101897358894348,0.3898102641105652,IntegradorFuga,-0.9578610360622406,1.0
38975,left_hand,0.5915533900260925,0.40844663977622986,IntegradorFuga,-1.806318575143814,1.0
39039,,0.3986082673072815,0.6013917326927185,IntegradorFuga,-0.5181428492069244,1.0
39103,,0.36255601048469543,0.6374439597129822,IntegradorFuga,-0.35718204975128176,1.0
39167,,0.29935503005981445,0.7006449699401855,IntegradorFuga,0.21829308271408077,1.0
39231,right_hand,0.35718852281570435,0.6428114771842957,IntegradorFuga,1.0997706413269044,1.0
39295,right_hand,0.35305508971214294,0.6469449400901794,IntegradorFuga,1.4584741592407227,1.0
39359,right_hand,0.3566189110279083,0.6433810591697693,IntegradorFuga,1.5424528419971466,1.0
39423,right_hand,0.3869374394416809,0.6130626201629639,IntegradorFuga,1.4936900734901428,1.0
39487,right_hand,0.44710078835487366,0.5528992414474487,IntegradorFuga,1.1981985867023468,1.0
39551,,0.46012699604034424,0.5398730039596558,IntegradorFuga,0.992321640253067,1.0
39615,right_hand,0.24001860618591309,0.7599813938140869,IntegradorFuga,2.1107162177562713,1.0
39679,right_hand,0.21759019792079926,0.7824097871780396,IntegradorFuga,1.4964520186185837,1.0
39743,right_hand,0.35216179490089417,0.6478381752967834,IntegradorFuga,1.56600321829319,1.0
39807,right_hand,0.4718572497367859,0.5281426906585693,IntegradorFuga,1.5164902061223984,1.0
39871,right_hand,0.5283893346786499,0.4716106653213501,IntegradorFuga,1.379965528845787,1.0
39935,,0.47840696573257446,0.5215930342674255,IntegradorFuga,0.9031888097524643,1.0
39999,right_hand,0.5583160519599915,0.44168391823768616,IntegradorFuga,1.024925896525383,1.0
40063,,0.6302589774131775,0.3697410821914673,IntegradorFuga,-0.3344571888446808,1.0
40127,,0.539775550365448,0.460224449634552,IntegradorFuga,-0.704750919342041,1.0
40191,left_hand,0.609078586101532,0.39092138409614563,IntegradorFuga,-1.2364231824874878,1.0
40255,left_hand,0.8746139407157898,0.12538601458072662,IntegradorFuga,-1.424086257815361,1.0
40319,left_hand,0.9641368985176086,0.03586311638355255,IntegradorFuga,-2.235727906227112,1.0
40383,left_hand,0.9248884916305542,0.0751115158200264,IntegradorFuga,-2.8249869868159294,1.0
40447,left_hand,0.9108242988586426,0.0891757383942604,IntegradorFuga,-3.5670844465494156,1.0
40511,left_hand,0.8431116938591003,0.15688827633857727,IntegradorFuga,-4.035150662064552,1.0
40575,left_hand,0.7921853065490723,0.20781466364860535,IntegradorFuga,-3.870293378829956,1.0
40639,left_hand,0.630082368850708,0.369917631149292,IntegradorFuga,-3.202184334397316,1.0
40703,left_hand,0.6380696892738342,0.36193034052848816,IntegradorFuga,-2.6285467073321342,1.0
40767,left_hand,0.3625568747520447,0.6374431848526001,IntegradorFuga,-1.5320118367671967,1.0
40831,,0.16269920766353607,0.8373008370399475,IntegradorFuga,-0.17118678987026215,1.0
40895,right_hand,0.09483446180820465,0.9051655530929565,IntegradorFuga,1.1523281544446946,1.0
40959,right_hand,0.05304717272520065,0.9469528198242188,IntegradorFuga,2.3775853291153908,1.0
41023,right_hand,0.054850656539201736,0.9451493620872498,IntegradorFuga,3.544023383408785,1.0
41087,right_hand,0.032903071492910385,0.9670968651771545,IntegradorFuga,4.203330866992474,1.0
41151,right_hand,0.014278247952461243,0.9857217073440552,IntegradorFuga,4.500172697007656,1.0
41215,right_hand,0.014598566107451916,0.985401451587677,IntegradorFuga,4.660644491203129,1.0
41279,right_hand,0.022543419152498245,0.9774566292762756,IntegradorFuga,4.721652054227889,1.0
41343,right_hand,0.013041979633271694,0.9869579672813416,IntegradorFuga,4.80526933632791,1.0
41407,right_hand,0.01349487341940403,0.9865050911903381,IntegradorFuga,4.8440857604146,1.0
41471,right_hand,0.018747201189398766,0.9812527298927307,IntegradorFuga,4.835147829726338,1.0
