sample,prediction,p_left_raw,p_right_raw,name,p_left_smooth,p_right_smooth,alpha,threshold
43903,right_hand,0.019168606027960777,0.9808314442634583,ExponentialSmoothing,0.2165638816718377,0.783436127213363,0.85,0.75
43967,right_hand,0.014730260707437992,0.9852697253227234,ExponentialSmoothing,0.18628883852717776,0.813711166929767,0.85,0.75
44031,right_hand,0.01905662938952446,0.9809433817863464,ExponentialSmoothing,0.16120400715652977,0.8387959991582539,0.85,0.75
44095,right_hand,0.019014472141861916,0.9809854626655579,ExponentialSmoothing,0.13987557690432958,0.8601244186843494,0.85,0.75
44159,right_hand,0.011747457087039948,0.988252580165863,ExponentialSmoothing,0.12065635893173614,0.8793436429065765,0.85,0.75
44223,right_hand,0.009624876081943512,0.9903751015663147,ExponentialSmoothing,0.10400163650426723,0.8959983617055373,0.85,0.75
44287,right_hand,0.010897351428866386,0.9891026020050049,ExponentialSmoothing,0.09003599374295711,0.9099639977504574,0.85,0.75
44351,right_hand,0.03683501482009888,0.9631649255752563,ExponentialSmoothing,0.08205584690452837,0.9179441369241773,0.85,0.75
44415,right_hand,0.07790455967187881,0.9220954179763794,ExponentialSmoothing,0.08143315381963093,0.9185668290820077,0.85,0.75
44479,right_hand,0.11882934719324112,0.8811706304550171,ExponentialSmoothing,0.08704258282567245,0.912957399287959,0.85,0.75
44543,right_hand,0.1216987669467926,0.8783012628555298,ExponentialSmoothing,0.09224101044384048,0.9077589788230946,0.85,0.75
44607,right_hand,0.11788862198591232,0.8821113109588623,ExponentialSmoothing,0.09608815217515126,0.9039118286434599,0.85,0.75
44671,right_hand,0.08860545605421066,0.911394476890564,ExponentialSmoothing,0.09496574775701017,0.9050342258805255,0.85,0.75
44735,right_hand,0.14092297852039337,0.8590770363807678,ExponentialSmoothing,0.10185933237151765,0.8981406474555619,0.85,0.75
44799,right_hand,0.23220571875572205,0.7677943110466003,ExponentialSmoothing,0.1214112903291483,0.8785886969942176,0.85,0.75
44863,right_hand,0.34634852409362793,0.6536514759063721,ExponentialSmoothing,0.15515187539382025,0.8448481138310407,0.85,0.75
44927,right_hand,0.36478883028030396,0.6352112293243408,ExponentialSmoothing,0.1865974186267928,0.8134025811550357,0.85,0.75
44991,right_hand,0.3306719958782196,0.669327974319458,ExponentialSmoothing,0.20820860521450682,0.791791390129699,0.85,0.75
45055,rest,0.5097657442092896,0.49023428559303284,ExponentialSmoothing,0.2534421760637242,0.746557824449199,0.85,0.75
45119,rest,0.4293586313724518,0.5706413388252258,ExponentialSmoothing,0.2798296443600334,0.720170351605603,0.85,0.75
45183,rest,0.3949730396270752,0.6050269603729248,ExponentialSmoothing,0.29710115365008966,0.7028988429207013,0.85,0.75
45247,rest,0.2556867003440857,0.7443132996559143,ExponentialSmoothing,0.2908889856541891,0.7091110114309832,0.85,0.75
45311,rest,0.08454239368438721,0.9154576063156128,ExponentialSmoothing,0.2599369968587188,0.7400630006636776,0.85,0.75
45375,right_hand,0.028007183223962784,0.9719927906990051,ExponentialSmoothing,0.2251475248135054,0.7748524691689767,0.85,0.75
45439,right_hand,0.017428351566195488,0.9825716018676758,ExponentialSmoothing,0.1939896488264089,0.8060103390737815,0.85,0.75
45503,right_hand,0.018538111820816994,0.9814619421958923,ExponentialSmoothing,0.16767191827557013,0.8323280795420982,0.85,0.75
45567,right_hand,0.015236684121191502,0.9847633242607117,ExponentialSmoothing,0.14480663315241332,0.8551933662498903,0.85,0.75
