time,P8,O2,P4,C4,F8,F4,Oz,Cz,Fz,Pz,F3,O1,P7,C3,P3,F7,Accel_x,Accel_y,Accel_z,Digital,Battery
444273.20202087605,176714.953125,178138.78125,176007.1875,201175.5625,180182.71875,197229.0,175195.890625,171397.8125,177420.421875,177877.9375,192412.421875,185174.078125,187577.375,205653.890625,209936.46875,188518.359375,9.94394302368164,0.22947563230991364,0.11473781615495682,1.0,51.0
444273.20602113416,176717.9375,178123.5625,176022.3125,201161.3125,180201.828125,197214.8125,175192.96875,171413.3125,177438.78125,177879.84375,192396.5,185166.0625,187563.25,205639.875,209921.375,188503.90625,9.94394302368164,0.22947563230991364,0.11473781615495682,1.0,51.0
444273.21002139227,176722.0,178103.671875,176029.71875,201136.109375,180209.375,197185.484375,175193.046875,171421.859375,177447.34375,177869.21875,192365.65625,185153.328125,187537.34375,205611.90625,209892.375,188477.75,9.94394302368164,0.22947563230991364,0.11473781615495682,1.0,51.0
444273.2140216503,176720.890625,178106.6875,176019.15625,201134.296875,180195.09375,197181.21875,175196.296875,171411.703125,177434.03125,177861.171875,192362.15625,185153.09375,187534.953125,205609.15625,209889.359375,188475.28125,9.94394302368164,0.22947563230991364,0.11473781615495682,1.0,51.0
444273.21802190837,176716.234375,178128.1875,176005.484375,201157.890625,180179.703125,197207.5,175198.0,171396.078125,177417.328125,177866.59375,192390.5,185164.890625,187558.796875,205635.546875,209916.046875,188499.3125,9.94394302368164,0.22947563230991364,0.11473781615495682,1.0,51.0
444273.22202216636,176714.15625,178138.546875,176007.03125,201174.265625,180183.21875,197227.890625,175195.890625,171396.984375,177420.1875,177877.234375,192411.140625,185172.03125,187575.625,205655.328125,209935.59375,188516.6875,9.94394302368164,0.22947563230991364,0.11473781615495682,1.0,51.0
444273.22602242435,176716.796875,178123.359375,176022.046875,201160.140625,180200.828125,197214.046875,175193.140625,171413.5,177438.828125,177879.203125,192395.28125,185164.015625,187561.4375,205640.90625,209920.609375,188502.671875,9.94394302368164,0.22947563230991364,0.11473781615495682,1.0,51.0
444273.2300226823,176721.296875,178104.515625,176030.5625,201135.90625,180209.71875,197185.921875,175194.28125,171423.09375,177448.4375,177870.453125,192365.34375,185152.484375,187536.59375,205613.3125,209892.671875,188477.59375,9.94394302368164,0.22947563230991364,0.11473781615495682,1.0,51.0
444273.2340229402,176720.265625,178107.59375,176020.90625,201134.625,180197.703125,197181.796875,175197.125,171412.5625,177435.46875,177862.515625,192362.0,185153.125,187534.921875,205610.390625,209889.828125,188475.984375,9.94394302368164,0.22947563230991364,0.11473781615495682,1.0,51.0
444273.2380231981,176715.53125,178128.546875,176007.15625,201158.0625,180181.171875,197207.703125,175198.84375,171397.8125,177419.078125,177867.265625,192390.09375,185165.46875,187559.125,205636.578125,209916.28125,188500.484375,9.94394302368164,0.22947563230991364,0.11473781615495682,1.0,51.0
444273.24202345597,176713.828125,178137.734375,176007.265625,201172.71875,180182.515625,197226.890625,175195.796875,171397.140625,177420.21875,177877.03125,192409.578125,185172.140625,187575.1875,205655.125,209934.796875,188516.578125,9.905696868896484,0.267721563577652,0.11473781615495682,1.0,51.0
444273.2460237138,176717.109375,178122.71875,176021.984375,201158.125,180199.71875,197212.734375,175191.875,171412.703125,177438.453125,177878.765625,192393.484375,185164.328125,187561.109375,205640.96875,209919.234375,188502.09375,9.905696868896484,0.267721563577652,0.11473781615495682,1.0,51.0
444273.2500239716,176720.859375,178104.34375,176030.859375,201133.6875,180208.84375,197184.4375,175193.078125,171422.765625,177447.703125,177869.484375,192363.703125,185153.015625,187536.671875,205614.15625,209891.296875,188476.78125,9.905696868896484,0.267721563577652,0.11473781615495682,1.0,51.0
444273.25402422936,176719.484375,178106.625,176020.140625,201131.578125,180195.859375,197179.28125,175196.03125,171412.40625,177434.03125,177860.828125,192359.34375,185152.859375,187534.359375,205611.0,209888.15625,188473.234375,9.905696868896484,0.267721563577652,0.11473781615495682,1.0,51.0
444273.2580244871,176715.03125,178126.8125,176005.078125,201154.140625,180179.265625,197204.359375,175196.265625,171395.4375,177416.390625,177865.859375,192386.34375,185164.1875,187557.75,205636.453125,209914.46875,188496.359375,9.905696868896484,0.267721563577652,0.11473781615495682,1.0,51.0
444273.2620247448,176713.390625,178137.46875,176007.21875,201170.640625,180181.578125,197225.109375,175194.953125,171396.34375,177419.046875,177876.765625,192407.390625,185171.796875,187575.21875,205656.125,209935.09375,188514.0625,9.905696868896484,0.1912296712398529,0.1912296712398529,1.0,51.0
444273.2660250025,176716.234375,178122.78125,176023.078125,201156.859375,180200.5625,197211.796875,175193.640625,171413.46875,177438.125,177877.359375,192392.0625,185164.1875,187561.984375,205642.625,209921.40625,188499.984375,9.905696868896484,0.1912296712398529,0.1912296712398529,1.0,51.0
444273.27002526016,176720.625,178103.640625,176031.328125,201131.90625,180209.953125,197183.125,175194.625,171422.59375,177447.171875,177867.40625,192361.796875,185151.921875,187537.140625,205615.390625,209893.546875,188473.859375,9.905696868896484,0.1912296712398529,0.1912296712398529,1.0,51.0
444273.2740255178,176719.890625,178106.21875,176020.53125,201129.671875,180196.9375,197178.171875,175197.359375,171411.796875,177433.625,177859.625,192357.4375,185151.40625,187534.796875,205612.078125,209890.59375,188471.21875,9.905696868896484,0.1912296712398529,0.1912296712398529,1.0,51.0
444273.2780257754,176714.65625,178126.265625,176005.84375,201151.859375,180179.09375,197203.28125,175197.40625,171395.671875,177416.1875,177863.578125,192383.984375,185162.34375,187557.796875,205636.953125,209916.65625,188494.484375,9.905696868896484,0.1912296712398529,0.1912296712398529,1.0,51.0
444273.282023839,176712.578125,178137.171875,176007.9375,201168.296875,180182.046875,197224.203125,175195.328125,171397.109375,177419.375,177874.71875,192405.046875,185170.09375,187575.296875,205656.875,209937.203125,188511.859375,9.905696868896484,0.1912296712398529,0.15298375487327576,1.0,51.0
444273.28602190275,176716.03125,178122.109375,176022.8125,201153.875,180200.6875,197209.890625,175192.234375,171413.109375,177438.125,177876.15625,192389.1875,185161.8125,187561.203125,205642.484375,209922.390625,188497.609375,9.905696868896484,0.1912296712398529,0.15298375487327576,1.0,51.0
444273.29001996655,176719.890625,178101.296875,176029.71875,201127.6875,180207.796875,197179.71875,175191.703125,171421.25,177445.625,177865.359375,192357.4375,185148.734375,187534.625,205613.65625,209892.8125,188470.71875,9.905696868896484,0.1912296712398529,0.15298375487327576,1.0,51.0
444273.2940180304,176718.84375,178103.546875,176019.328125,201125.71875,180194.125,197174.578125,175194.515625,171410.890625,177432.25,177858.078125,192353.140625,185148.5625,187531.90625,205610.0,209889.453125,188468.03125,9.905696868896484,0.1912296712398529,0.15298375487327576,1.0,51.0
444273.2980160943,176714.09375,178124.328125,176005.25,201149.015625,180178.296875,197200.0,175195.71875,171394.828125,177414.984375,177863.25,192380.53125,185160.296875,187555.34375,205635.4375,209915.671875,188492.265625,9.905696868896484,0.1912296712398529,0.15298375487327576,1.0,51.0
444273.30201415834,176711.609375,178135.015625,176007.09375,201165.171875,180181.375,197220.609375,175193.4375,171395.140625,177417.265625,177873.34375,192401.328125,185168.375,187572.546875,205654.828125,209935.359375,188510.375,9.905696868896484,0.11473781615495682,0.15298375487327576,1.0,51.0
444273.3060122224,176714.859375,178120.609375,176022.890625,201151.21875,180198.875,197207.078125,175192.0625,171412.9375,177436.78125,177874.015625,192385.765625,185161.0625,187558.96875,205641.046875,209920.671875,188497.203125,9.905696868896484,0.11473781615495682,0.15298375487327576,1.0,51.0
444273.3100102866,176718.65625,178101.03125,176030.5625,201125.75,180207.59375,197177.765625,175192.265625,171422.125,177445.625,177864.625,192355.296875,185148.90625,187533.484375,205612.84375,209892.078125,188471.046875,9.905696868896484,0.11473781615495682,0.15298375487327576,1.0,51.0
444273.31400835083,176718.25,178102.96875,176019.5625,201123.265625,180195.359375,197172.53125,175194.546875,171410.390625,177431.921875,177856.875,192350.765625,185148.5625,187530.765625,205608.625,209888.421875,188467.796875,9.905696868896484,0.11473781615495682,0.15298375487327576,1.0,51.0
444273.31800641515,176712.984375,178122.578125,176004.234375,201145.765625,180177.765625,197197.25,175195.390625,171394.15625,177414.046875,177860.328125,192377.28125,185159.53125,187553.4375,205633.203125,209914.171875,188491.203125,9.905696868896484,0.11473781615495682,0.15298375487327576,1.0,51.0
444273.32200447953,176710.609375,178132.671875,176005.28125,201162.125,180179.609375,197217.703125,175192.5,171394.359375,177416.09375,177870.71875,192398.171875,185166.90625,187570.265625,205653.21875,209934.625,188508.734375,9.94394302368164,0.1912296712398529,0.15298375487327576,1.0,51.0
444273.32600254397,176714.53125,178117.75,176020.734375,201148.3125,180197.609375,197204.1875,175190.59375,171411.234375,177435.53125,177872.734375,192383.125,185159.21875,187556.609375,205639.359375,209920.40625,188495.390625,9.94394302368164,0.1912296712398529,0.15298375487327576,1.0,51.0
444273.3300006085,176719.046875,178098.25,176028.953125,201123.203125,180205.71875,197175.3125,175190.921875,171420.75,177444.71875,177863.078125,192352.671875,185147.125,187531.375,205611.234375,209892.109375,188469.875,9.94394302368164,0.1912296712398529,0.15298375487327576,1.0,51.0
444273.33399867313,176718.375,178101.703125,176019.734375,201122.09375,180194.15625,197171.390625,175194.8125,171411.1875,177432.28125,177854.796875,192349.453125,185147.890625,187530.09375,205608.125,209889.734375,188468.359375,9.94394302368164,0.1912296712398529,0.15298375487327576,1.0,51.0
444273.3379967378,176713.890625,178122.625,176005.546875,201145.828125,180178.328125,197197.375,175196.09375,171396.3125,177415.75,177858.59375,192376.875,185159.796875,187554.234375,205633.59375,209916.6875,188492.875,9.94394302368164,0.1912296712398529,0.15298375487327576,1.0,51.0
444273.3419948026,176711.9375,178132.90625,176005.984375,201161.6875,180179.875,197217.765625,175193.3125,171395.9375,177417.203125,177868.90625,192397.125,185166.796875,187571.265625,205652.609375,209936.59375,188510.109375,9.905696868896484,0.15298375487327576,0.15298375487327576,1.0,51.0
444273.34599286737,176714.859375,178118.625,176021.0,201147.9375,180197.140625,197204.484375,175191.5,171412.53125,177435.9375,177871.0625,192381.90625,185159.21875,187558.09375,205638.828125,209922.515625,188496.5625,9.905696868896484,0.15298375487327576,0.15298375487327576,1.0,51.0
444273.34999093227,176718.84375,178099.71875,176029.453125,201123.390625,180206.0625,197175.890625,175192.03125,171421.953125,177445.65625,177861.5,192351.875,185146.984375,187533.3125,205611.90625,209894.890625,188471.1875,9.905696868896484,0.15298375487327576,0.15298375487327576,1.0,51.0
444273.3539889973,176717.875,178101.765625,176018.890625,201120.984375,180194.390625,197170.6875,175194.140625,171410.765625,177432.28125,177853.0625,192347.203125,185146.515625,187530.734375,205608.65625,209891.578125,188468.296875,9.905696868896484,0.15298375487327576,0.15298375487327576,1.0,51.0
444273.3579870623,176713.25,178122.1875,176004.171875,201143.890625,180177.890625,197196.40625,175195.421875,171395.328125,177415.1875,177858.453125,192374.40625,185158.359375,187554.34375,205634.609375,209918.15625,188492.546875,9.905696868896484,0.15298375487327576,0.15298375487327576,1.0,51.0
444273.36198512744,176711.171875,178133.078125,176005.421875,201160.75,180180.84375,197218.0,175194.71875,171397.078125,177417.671875,177869.984375,192395.828125,185166.328125,187572.234375,205655.0625,209939.015625,188511.109375,9.905696868896484,0.22947563230991364,0.11473781615495682,1.0,51.0
444273.36598319263,176713.75,178117.515625,176019.390625,201146.125,180197.9375,197203.890625,175191.125,171412.375,177435.703125,177871.234375,192379.671875,185157.78125,187557.796875,205640.3125,209923.890625,188496.5625,9.905696868896484,0.22947563230991364,0.11473781615495682,1.0,51.0
444273.36998125794,176717.671875,178097.53125,176026.703125,201120.484375,180204.71875,197174.484375,175190.453125,171420.171875,177444.484375,177861.375,192348.453125,185145.109375,187531.578125,205610.96875,209894.890625,188470.140625,9.905696868896484,0.22947563230991364,0.11473781615495682,1.0,51.0
444273.3739793233,176716.796875,178099.921875,176016.640625,201118.375,180192.140625,197169.453125,175193.484375,171409.953125,177431.140625,177853.09375,192344.1875,185145.375,187529.125,205606.46875,209891.609375,188467.625,9.905696868896484,0.22947563230991364,0.11473781615495682,1.0,51.0
444273.37797738874,176712.609375,178120.296875,176002.5625,201141.671875,180176.984375,197195.203125,175195.328125,171395.234375,177414.40625,177857.71875,192371.34375,185157.609375,187552.796875,205631.390625,209918.265625,188491.171875,9.905696868896484,0.22947563230991364,0.11473781615495682,1.0,51.0
444273.3819769076,176710.296875,178130.5,176003.734375,201157.765625,180178.671875,197216.015625,175194.21875,171396.046875,177417.03125,177868.484375,192391.9375,185164.859375,187569.625,205650.4375,209938.484375,188508.46875,9.905696868896484,0.1912296712398529,0.11473781615495682,1.0,51.0
444273.3859764265,176712.984375,178116.421875,176019.390625,201144.3125,180196.96875,197203.140625,175191.875,171412.796875,177436.546875,177870.09375,192377.28125,185157.71875,187556.578125,205636.109375,209924.671875,188495.25,9.905696868896484,0.1912296712398529,0.11473781615495682,1.0,51.0
444273.38997594535,176716.96875,178096.203125,176027.078125,201118.328125,180203.984375,197173.34375,175191.328125,171421.25,177444.828125,177859.359375,192346.203125,185144.84375,187530.328125,205606.671875,209895.359375,188468.5,9.905696868896484,0.1912296712398529,0.11473781615495682,1.0,51.0
444273.3939754643,176716.0,178098.046875,176016.640625,201115.6875,180191.4375,197167.8125,175193.640625,171410.28125,177431.171875,177852.109375,192341.515625,185144.0,187527.453125,205601.921875,209891.671875,188465.015625,9.905696868896484,0.1912296712398529,0.11473781615495682,1.0,51.0
444273.39797498315,176711.96875,178118.890625,176002.5625,201139.1875,180176.390625,197193.421875,175195.15625,171394.859375,177414.578125,177857.75,192368.96875,185155.640625,187551.453125,205627.265625,209918.15625,188489.015625,9.905696868896484,0.1912296712398529,0.11473781615495682,1.0,51.0
444273.4019745021,176709.265625,178129.625,176003.609375,201155.6875,180178.671875,197214.078125,175192.609375,171395.03125,177416.421875,177867.90625,192389.796875,185162.25,187568.75,205646.5,209938.046875,188506.625,9.867450714111328,0.22947563230991364,0.11473781615495682,1.0,51.0
444273.40597402095,176711.9375,178114.703125,176019.0,201141.703125,180195.859375,197200.5,175189.859375,171411.359375,177435.0625,177868.671875,192374.171875,185153.828125,187555.34375,205631.921875,209923.359375,188493.25,9.867450714111328,0.22947563230991364,0.11473781615495682,1.0,51.0
444273.4099735399,176716.0,178095.15625,176027.046875,201116.65625,180204.921875,197171.390625,175189.953125,171420.25,177443.921875,177858.546875,192343.421875,185141.65625,187529.859375,205603.53125,209894.796875,188467.296875,9.867450714111328,0.22947563230991364,0.11473781615495682,1.0,51.0
444273.4139730588,176715.09375,178097.203125,176016.34375,201113.671875,180191.5,197165.59375,175192.671875,171409.453125,177430.078125,177849.875,192338.453125,185140.953125,187526.4375,205598.765625,209890.734375,188463.234375,9.867450714111328,0.22947563230991364,0.11473781615495682,1.0,51.0
444273.41797257774,176710.671875,178117.59375,176001.359375,201135.90625,180174.234375,197190.75,175193.78125,171393.859375,177412.84375,177854.1875,192365.34375,185152.15625,187549.4375,205623.9375,209917.015625,188486.4375,9.867450714111328,0.22947563230991364,0.11473781615495682,1.0,51.0
444273.42197209666,176708.25,178128.078125,176002.0625,201152.203125,180176.75,197211.625,175191.359375,171394.4375,177414.578125,177864.015625,192386.203125,185159.359375,187566.671875,205643.625,209937.4375,188504.109375,9.905696868896484,0.1912296712398529,0.15298375487327576,1.0,51.0
444273.4259716156,176711.109375,178114.03125,176017.984375,201138.71875,180195.265625,197198.828125,175188.84375,171410.625,177433.859375,177865.421875,192371.3125,185152.015625,187553.671875,205629.984375,209923.359375,188491.03125,9.905696868896484,0.1912296712398529,0.15298375487327576,1.0,51.0
444273.4299711345,176715.03125,178095.03125,176026.609375,201113.90625,180203.609375,197169.984375,175190.359375,171419.90625,177443.1875,177856.40625,192340.90625,185140.109375,187528.625,205602.421875,209894.859375,188465.453125,9.905696868896484,0.1912296712398529,0.15298375487327576,1.0,51.0
444273.43397065345,176713.921875,178097.703125,176017.3125,201111.9375,180191.203125,197165.09375,175192.53125,171409.6875,177430.3125,177848.859375,192336.515625,185140.625,187526.4375,205599.09375,209891.703125,188462.703125,9.905696868896484,0.1912296712398529,0.15298375487327576,1.0,51.0
444273.43797017244,176709.5,178118.21875,176003.296875,201135.125,180175.21875,197190.75,175193.4375,171394.296875,177413.4375,177853.421875,192364.109375,185152.953125,187550.109375,205624.578125,209918.296875,188486.140625,9.905696868896484,0.1912296712398529,0.15298375487327576,1.0,51.0
444273.44196969137,176707.484375,178129.046875,176004.203125,201152.0625,180178.796875,197211.796875,175191.59375,171394.703125,177415.484375,177864.28125,192385.46875,185160.875,187567.6875,205644.234375,209938.78125,188503.9375,9.905696868896484,0.267721563577652,0.1912296712398529,1.0,51.0
444273.44596921036,176710.265625,178114.234375,176018.421875,201137.875,180196.125,197197.953125,175188.6875,171410.390625,177433.921875,177866.234375,192369.90625,185152.859375,187553.9375,205629.90625,209924.1875,188490.03125,9.905696868896484,0.267721563577652,0.1912296712398529,1.0,51.0
444273.44996872934,176714.71875,178094.515625,176026.734375,201112.734375,180204.84375,197168.78125,175189.3125,171419.578125,177443.21875,177857.140625,192339.203125,185140.34375,187528.390625,205601.8125,209895.96875,188464.015625,9.905696868896484,0.267721563577652,0.1912296712398529,1.0,51.0
444273.4539682483,176714.765625,178097.0,176017.484375,201110.59375,180192.25,197163.484375,175192.90625,171409.578125,177430.609375,177849.328125,192334.875,185139.78125,187525.84375,205598.234375,209892.609375,188461.09375,9.905696868896484,0.267721563577652,0.1912296712398529,1.0,51.0
444273.45796776726,176710.09375,178117.6875,176003.171875,201133.515625,180175.8125,197188.90625,175194.28125,171394.0625,177413.46875,177852.859375,192362.125,185151.578125,187549.3125,205623.75,209919.0625,188484.921875,9.905696868896484,0.267721563577652,0.1912296712398529,1.0,51.0
444273.46196728625,176708.09375,178128.390625,176004.28125,201150.125,180176.859375,197209.78125,175192.296875,171394.671875,177415.546875,177863.078125,192383.3125,185158.859375,187566.84375,205643.828125,209939.046875,188502.734375,9.94394302368164,0.1912296712398529,0.1912296712398529,1.0,51.0
444273.46596680523,176711.40625,178113.671875,176019.5,201136.46875,180194.421875,197196.546875,175189.453125,171411.125,177434.828125,177864.859375,192368.265625,185151.34375,187553.734375,205629.84375,209924.421875,188488.984375,9.94394302368164,0.1912296712398529,0.1912296712398529,1.0,51.0
444273.4699663243,176715.765625,178094.75,176028.109375,201112.40625,180204.75,197168.015625,175191.265625,171421.6875,177445.1875,177855.875,192338.65625,185139.875,187528.890625,205602.515625,209896.203125,188463.671875,9.94394302368164,0.1912296712398529,0.1912296712398529,1.0,51.0
444273.47396584327,176715.46875,178096.90625,176017.59375,201109.8125,180192.84375,197162.28125,175194.109375,171411.328125,177432.109375,177848.125,192333.796875,185139.4375,187525.609375,205597.953125,209891.875,188459.78125,9.94394302368164,0.1912296712398529,0.1912296712398529,1.0,51.0
444273.47796536225,176710.90625,178117.125,176002.734375,201132.421875,180176.109375,197186.78125,175193.4375,171393.65625,177413.8125,177851.3125,192360.15625,185150.4375,187548.578125,205622.46875,209917.796875,188482.3125,9.94394302368164,0.1912296712398529,0.1912296712398529,1.0,51.0
444273.48196339124,176708.765625,178128.953125,176004.640625,201150.1875,180179.0,197208.546875,175192.703125,171394.96875,177416.25,177862.375,192382.28125,185158.890625,187567.015625,205643.09375,209939.078125,188500.546875,9.867450714111328,0.1912296712398529,0.1912296712398529,1.0,51.0
444273.4859614203,176711.609375,178115.90625,176021.40625,201137.953125,180198.71875,197196.78125,175191.59375,171412.84375,177436.109375,177866.296875,192368.9375,185152.859375,187554.9375,205630.8125,209926.140625,188487.875,9.867450714111328,0.1912296712398529,0.1912296712398529,1.0,51.0
444273.4899594494,176715.5,178095.21875,176028.890625,201111.5,180206.15625,197166.53125,175190.328125,171420.984375,177444.484375,177855.734375,192337.21875,185139.3125,187528.21875,205601.8125,209896.40625,188459.71875,9.867450714111328,0.1912296712398529,0.1912296712398529,1.0,51.0
444273.49395747855,176714.859375,178096.203125,176017.953125,201107.8125,180191.34375,197159.734375,175192.234375,171409.625,177430.640625,177846.28125,192331.078125,185137.828125,187524.328125,205596.8125,209891.0625,188454.390625,9.867450714111328,0.1912296712398529,0.1912296712398529,1.0,51.0
444273.49795550783,176709.96875,178116.375,176002.90625,201130.0,180174.234375,197184.3125,175193.078125,171393.125,177412.296875,177850.203125,192357.40625,185148.734375,187547.234375,205621.625,209916.34375,188477.15625,9.867450714111328,0.1912296712398529,0.1912296712398529,1.0,51.0
444273.50195353717,176707.578125,178127.109375,176003.8125,201146.390625,180176.1875,197205.0625,175190.859375,171393.015625,177413.78125,177860.46875,192378.453125,185156.28125,187564.421875,205641.546875,209936.265625,188494.546875,9.905696868896484,0.22947563230991364,0.15298375487327576,1.0,51.0
444273.5059515666,176710.640625,178112.765625,176019.0,201132.78125,180193.109375,197192.046875,175188.984375,171410.359375,177433.453125,177862.234375,192363.8125,185148.90625,187551.125,205628.296875,209922.109375,188481.78125,9.905696868896484,0.22947563230991364,0.15298375487327576,1.0,51.0
444273.5099495961,176714.421875,178093.046875,176026.96875,201107.609375,180202.640625,197163.078125,175189.75,171419.78125,177443.375,177852.046875,192333.5625,185136.921875,187525.5,205600.078125,209893.421875,188456.328125,9.905696868896484,0.22947563230991364,0.15298375487327576,1.0,51.0
444273.51394762564,176713.78125,178094.859375,176016.609375,201104.5625,180191.640625,197157.578125,175192.234375,171409.109375,177430.140625,177844.296875,192328.796875,185136.765625,187522.390625,205595.4375,209889.453125,188453.171875,9.905696868896484,0.22947563230991364,0.15298375487327576,1.0,51.0
444273.51794565533,176708.6875,178115.046875,176001.265625,201127.078125,180174.078125,197182.5625,175192.875,171393.015625,177412.296875,177847.515625,192355.453125,185148.0,187545.21875,205619.921875,209915.484375,188476.171875,9.905696868896484,0.22947563230991364,0.15298375487327576,1.0,51.0
444273.521943685,176705.9375,178125.796875,176001.859375,201143.921875,180175.640625,197203.984375,175190.859375,171392.828125,177413.875,177859.0625,192376.921875,185155.5,187562.390625,205639.796875,209936.265625,188494.625,9.867450714111328,0.07649187743663788,0.1912296712398529,1.0,51.0
444273.5259417148,176709.421875,178112.96875,176018.828125,201131.84375,180194.765625,197192.3125,175189.828125,171410.6875,177434.265625,177863.375,192363.640625,185149.640625,187550.21875,205627.859375,209924.0625,188483.390625,9.867450714111328,0.07649187743663788,0.1912296712398529,1.0,51.0
444273.5299397447,176713.1875,178092.8125,176026.875,201105.890625,180202.0,197162.34375,175189.484375,171418.9375,177443.015625,177852.859375,192332.484375,185136.65625,187523.890625,205599.5625,209895.234375,188456.53125,9.867450714111328,0.07649187743663788,0.1912296712398529,1.0,51.0
444273.53393777466,176712.84375,178093.421875,176015.078125,201101.234375,180187.84375,197154.90625,175191.15625,171407.203125,177428.59375,177842.59375,192326.015625,185134.3125,187518.859375,205593.828125,209889.828125,188450.0,9.867450714111328,0.07649187743663788,0.1912296712398529,1.0,51.0
444273.5379358047,176708.65625,178114.375,176000.421875,201124.375,180172.359375,197180.1875,175192.609375,171392.015625,177411.296875,177846.75,192352.90625,185145.640625,187542.328125,205619.078125,209916.21875,188472.0625,9.867450714111328,0.07649187743663788,0.1912296712398529,1.0,51.0
444273.5419338348,176706.203125,178125.96875,176001.5,201141.96875,180174.578125,197202.078125,175190.59375,171392.890625,177413.875,177858.828125,192374.9375,185153.453125,187560.40625,205639.703125,209937.4375,188490.421875,9.905696868896484,0.15298375487327576,0.1912296712398529,1.0,51.0
444273.54593186494,176709.09375,178111.859375,176016.78125,201128.96875,180192.078125,197189.5625,175188.75,171409.15625,177433.09375,177860.828125,192360.71875,185145.875,187547.46875,205627.0,209924.328125,188478.09375,9.905696868896484,0.15298375487327576,0.1912296712398529,1.0,51.0
444273.5499298952,176713.25,178092.4375,176025.5625,201104.59375,180201.234375,197161.171875,175190.265625,171419.375,177442.984375,177850.03125,192331.109375,185133.984375,187522.515625,205599.796875,209896.5625,188452.609375,9.905696868896484,0.15298375487327576,0.1912296712398529,1.0,51.0
444273.55392792553,176712.75,178094.078125,176015.90625,201101.765625,180189.390625,197155.234375,175192.46875,171408.84375,177429.90625,177842.0625,192326.09375,185133.984375,187519.375,205595.640625,209892.71875,188448.78125,9.905696868896484,0.15298375487327576,0.1912296712398529,1.0,51.0
444273.5579259559,176708.21875,178114.40625,176001.0625,201124.609375,180172.890625,197180.25,175192.90625,171392.953125,177412.5,177846.6875,192352.875,185145.4375,187542.53125,205621.46875,209918.703125,188471.75,9.905696868896484,0.15298375487327576,0.1912296712398529,1.0,51.0
444273.5619239864,176706.4375,178126.109375,176001.796875,201141.9375,180175.75,197201.96875,175191.53125,171394.328125,177414.8125,177857.109375,192374.609375,185153.09375,187560.546875,205643.59375,209940.046875,188489.828125,9.94394302368164,0.267721563577652,0.3059675097465515,1.0,51.0
444273.565922017,176709.828125,178111.859375,176016.71875,201128.59375,180193.75,197188.828125,175189.25,171410.796875,177433.6875,177859.328125,192359.953125,185145.609375,187547.359375,205631.359375,209926.703125,188475.90625,9.94394302368164,0.267721563577652,0.3059675097465515,1.0,51.0
444273.5699200476,176713.6875,178091.765625,176025.359375,201103.375,180202.171875,197159.734375,175189.6875,171419.90625,177442.75,177851.171875,192329.46875,185133.3125,187521.640625,205603.6875,209898.640625,188449.53125,9.94394302368164,0.267721563577652,0.3059675097465515,1.0,51.0
444273.5739180783,176713.109375,178093.421875,176016.21875,201100.4375,180189.1875,197154.0,175193.046875,171410.484375,177430.234375,177844.296875,192324.484375,185132.84375,187518.359375,205599.375,209894.71875,188445.609375,9.94394302368164,0.267721563577652,0.3059675097465515,1.0,51.0
444273.5779161091,176708.28125,178113.359375,176001.5,201122.65625,180172.296875,197178.671875,175193.640625,171394.125,177412.671875,177847.484375,192351.0625,185143.828125,187541.1875,205624.109375,209920.34375,188468.171875,9.94394302368164,0.267721563577652,0.3059675097465515,1.0,51.0
444273.58191421477,176706.203125,178124.46875,176002.265625,201139.484375,180174.671875,197200.125,175191.40625,171393.828125,177413.84375,177858.125,192372.765625,185151.515625,187559.265625,205644.734375,209941.1875,188486.0625,9.982189178466797,0.34421342611312866,0.15298375487327576,1.0,51.0
444273.58591232053,176709.0625,178110.78125,176017.71875,201126.25,180192.171875,197187.59375,175188.453125,171409.015625,177432.484375,177860.15625,192358.3125,185144.109375,187546.765625,205631.625,209927.609375,188472.890625,9.982189178466797,0.34421342611312866,0.15298375487327576,1.0,51.0
444273.58991042635,176712.78125,178091.671875,176025.875,201100.765625,180200.65625,197158.5625,175189.953125,171418.46875,177442.046875,177849.4375,192327.421875,185131.359375,187521.21875,205603.6875,209899.390625,188446.609375,9.982189178466797,0.34421342611312866,0.15298375487327576,1.0,51.0
444273.59390853223,176712.75,178094.28125,176016.84375,201098.21875,180190.234375,197153.328125,175193.28125,171408.8125,177430.109375,177841.453125,192322.734375,185131.46875,187518.703125,205599.765625,209896.203125,188443.046875,9.982189178466797,0.34421342611312866,0.15298375487327576,1.0,51.0
444273.59790663817,176708.09375,178114.375,176001.53125,201120.375,180173.375,197177.765625,175192.96875,171391.75,177411.671875,177844.8125,192349.015625,185142.359375,187541.765625,205624.453125,209921.984375,188465.046875,9.982189178466797,0.34421342611312866,0.15298375487327576,1.0,51.0
444273.6019047442,176705.640625,178125.46875,176001.828125,201137.484375,180174.703125,197199.453125,175190.765625,171391.71875,177413.171875,177856.546875,192370.4375,185149.765625,187559.796875,205644.859375,209942.90625,188482.515625,9.94394302368164,0.15298375487327576,0.22947563230991364,1.0,51.0
444273.6059028503,176709.1875,178111.953125,176017.71875,201124.734375,180192.546875,197187.59375,175189.1875,171409.390625,177433.015625,177858.984375,192356.5,185142.96875,187547.9375,205632.09375,209930.09375,188469.78125,9.94394302368164,0.15298375487327576,0.22947563230991364,1.0,51.0
